household_id,distributor_id,pincode,last_booking_date,request_date,days_since_last_booking,is_bpl,urgency,crisis_level,cylinders_requested,stock_at_distributor,queue_position,location_changes_30d,booking_gap_days,target_priority_score,target_expected_wait_hours
hh-010366,dist-7,431001,04-03-2026,04-03-2026,24,0,medical,alert,1,33,51,0,19,80.27,15.36
hh-010367,dist-19,416001,11-03-2026,14-03-2026,17,0,medical,alert,1,19,82,0,11,66.27,26.7
hh-010368,dist-14,411001,31-01-2026,05-02-2026,56,0,regular,normal,1,96,87,0,51,52.49,24.15
hh-010369,dist-6,416001,18-02-2026,20-02-2026,38,0,regular,normal,1,81,75,0,34,52.53,20.8
hh-010370,dist-17,422001,20-02-2026,23-02-2026,36,0,regular,normal,1,40,82,1,31,56.63,26.55
hh-010371,dist-9,440001,28-02-2026,04-03-2026,28,0,medical,normal,1,27,34,0,20,81.32,14.67
hh-010372,dist-19,400001,04-02-2026,06-02-2026,52,0,regular,alert,1,133,34,3,42,70.02,9.8
hh-010373,dist-8,440001,05-02-2026,05-02-2026,51,0,medical,normal,1,92,47,0,48,72.92,15.29
hh-010374,dist-17,400001,26-02-2026,27-02-2026,30,0,regular,normal,1,133,13,0,22,53.72,10.3
hh-010375,dist-1,431001,09-03-2026,14-03-2026,19,0,regular,normal,1,126,80,1,17,46.3,23.46
hh-010376,dist-12,416001,18-02-2026,19-02-2026,38,1,regular,alert,1,31,75,0,35,79.57,21.47
hh-010377,dist-13,440001,05-03-2026,07-03-2026,23,1,bpl,alert,1,140,88,0,14,93.74,18.17
hh-010378,dist-8,431001,01-03-2026,05-03-2026,27,0,regular,normal,1,92,53,0,19,59.86,15.77
hh-010379,dist-10,400001,18-03-2026,22-03-2026,10,0,medical,emergency,1,116,99,0,6,70.72,23.93
hh-010380,dist-19,400001,03-03-2026,08-03-2026,25,0,medical,alert,2,108,19,0,20,81.02,6.87
hh-010381,dist-8,431001,15-03-2026,18-03-2026,13,1,regular,normal,1,90,12,0,13,54.37,8.11
hh-010382,dist-16,440001,10-03-2026,14-03-2026,18,1,bpl,normal,2,40,113,0,12,75.59,31.56
hh-010383,dist-17,422001,24-02-2026,26-02-2026,32,0,regular,normal,2,115,37,0,32,60.51,12.59
hh-010384,dist-18,400001,22-02-2026,24-02-2026,34,1,bpl,normal,1,111,80,0,24,85.06,20.58
hh-010385,dist-15,416001,07-03-2026,08-03-2026,21,0,regular,normal,1,29,53,0,13,45.82,22.28
hh-010386,dist-17,400001,24-02-2026,27-02-2026,32,1,regular,normal,1,172,47,0,24,86.43,11.52
hh-010387,dist-14,411001,09-02-2026,14-02-2026,47,0,regular,normal,1,62,13,0,46,63.39,9.05
hh-010388,dist-8,400001,15-01-2026,20-01-2026,72,0,medical,normal,1,23,9,0,68,85.14,7.82
hh-010389,dist-9,440001,08-02-2026,12-02-2026,48,0,regular,normal,1,47,33,0,46,57.57,16.11
hh-010390,dist-14,440001,17-03-2026,20-03-2026,11,0,medical,normal,2,93,116,0,6,54.14,29.59
hh-010391,dist-20,416001,15-02-2026,18-02-2026,41,1,bpl,alert,1,9,41,0,33,87.55,15.87
hh-010392,dist-17,400001,02-01-2026,03-01-2026,85,1,regular,normal,1,151,10,0,79,76.94,4.17
hh-010393,dist-6,411001,24-02-2026,25-02-2026,32,0,regular,normal,2,82,107,0,26,54.32,28.4
hh-010394,dist-5,431001,04-03-2026,05-03-2026,24,0,medical,normal,1,177,33,0,14,88.42,5.1
hh-010395,dist-4,411001,20-03-2026,25-03-2026,8,0,regular,alert,1,169,32,1,2,34.96,10.79
hh-010396,dist-2,416001,07-02-2026,08-02-2026,49,0,regular,normal,1,32,33,0,49,52.78,16.83
hh-010397,dist-20,400001,22-01-2026,24-01-2026,65,1,bpl,alert,1,58,44,0,56,94.59,13.96
hh-010398,dist-13,422001,11-03-2026,13-03-2026,17,0,regular,normal,1,77,16,0,12,44.15,12.39
hh-010399,dist-7,440001,05-02-2026,05-02-2026,51,0,regular,normal,1,32,4,1,42,62.22,8.65
hh-010400,dist-5,440001,14-02-2026,15-02-2026,42,0,regular,emergency,1,99,11,1,35,70.26,7.61
hh-010401,dist-16,416001,02-03-2026,06-03-2026,26,0,regular,alert,1,97,102,0,24,58.72,25.52
hh-010402,dist-16,416001,06-02-2026,08-02-2026,50,0,regular,normal,1,79,93,0,47,65.22,22.97
hh-010403,dist-12,411001,31-01-2026,01-02-2026,56,1,bpl,normal,1,163,106,0,48,87.17,24.04
hh-010404,dist-6,400001,05-03-2026,10-03-2026,23,1,bpl,normal,1,155,115,0,17,80.04,25.8
hh-010405,dist-19,431001,10-02-2026,14-02-2026,46,0,regular,normal,1,97,21,0,46,55.41,12.12
hh-010406,dist-9,440001,03-02-2026,08-02-2026,53,0,regular,alert,1,86,28,0,46,61.5,11.89
hh-010407,dist-20,440001,24-02-2026,24-02-2026,32,0,medical,normal,1,25,60,1,25,73.38,16.8
hh-010408,dist-8,440001,03-03-2026,05-03-2026,25,0,medical,normal,1,132,59,1,16,78.16,17.07
hh-010409,dist-14,440001,22-01-2026,26-01-2026,65,1,regular,normal,1,42,36,0,63,74.93,13.19
hh-010410,dist-8,416001,15-02-2026,18-02-2026,41,1,bpl,normal,1,156,44,0,38,87.42,13.45
hh-010411,dist-12,440001,28-01-2026,29-01-2026,59,1,bpl,normal,1,59,33,0,49,87.74,10.88
hh-010412,dist-14,422001,27-01-2026,30-01-2026,60,1,bpl,normal,1,102,89,0,54,92.55,22.87
hh-010413,dist-10,422001,03-03-2026,04-03-2026,25,1,bpl,alert,1,40,55,0,22,92.11,13.74
hh-010414,dist-8,422001,27-02-2026,28-02-2026,29,0,medical,normal,1,99,81,2,25,79.56,20
hh-010415,dist-4,416001,13-03-2026,17-03-2026,15,0,regular,alert,1,159,98,0,10,41.16,26.84
hh-010416,dist-16,440001,25-01-2026,27-01-2026,62,1,medical,emergency,1,177,114,0,56,100,26.19
hh-010417,dist-5,440001,02-02-2026,03-02-2026,54,1,bpl,normal,1,57,11,0,44,85.28,7.01
hh-010418,dist-5,440001,15-03-2026,16-03-2026,13,1,bpl,alert,1,176,72,0,7,72.57,19.12
hh-010419,dist-3,411001,17-02-2026,21-02-2026,39,0,regular,emergency,1,63,20,0,39,67.76,7.77
hh-010420,dist-10,400001,23-01-2026,26-01-2026,64,0,regular,normal,1,76,59,0,54,57.49,17.92
hh-010421,dist-4,411001,15-03-2026,17-03-2026,13,1,regular,normal,1,48,98,0,7,52.58,27.36
hh-010422,dist-13,416001,11-03-2026,11-03-2026,17,1,bpl,normal,1,118,89,0,10,75.51,22.38
hh-010423,dist-18,431001,17-02-2026,20-02-2026,39,1,bpl,normal,1,83,113,0,31,87.44,24.76
hh-010424,dist-14,422001,05-01-2026,10-01-2026,82,1,bpl,normal,1,93,47,0,76,87.07,11.22
hh-010425,dist-17,400001,24-02-2026,28-02-2026,32,1,bpl,normal,1,85,82,0,29,95.82,18.03
hh-010426,dist-12,411001,03-03-2026,06-03-2026,25,1,bpl,normal,1,109,97,1,22,84.85,24.29
hh-010427,dist-2,440001,07-03-2026,11-03-2026,21,0,regular,normal,1,96,5,0,13,44.75,8.38
hh-010428,dist-9,400001,04-02-2026,08-02-2026,52,0,medical,normal,1,46,91,0,44,84.63,25.66
hh-010429,dist-5,422001,07-03-2026,08-03-2026,21,1,regular,alert,1,113,42,1,12,72.77,12.51
hh-010430,dist-15,411001,22-01-2026,27-01-2026,65,0,bpl,normal,1,33,5,2,64,75.04,7.51
hh-010431,dist-17,431001,22-02-2026,26-02-2026,34,0,regular,alert,1,113,24,1,25,62.39,9.98
hh-010432,dist-11,440001,15-03-2026,16-03-2026,13,0,regular,normal,1,29,119,1,9,38.62,33.92
hh-010433,dist-20,411001,30-01-2026,03-02-2026,57,0,medical,normal,2,142,34,0,51,85.09,10.39
hh-010434,dist-18,416001,23-02-2026,27-02-2026,33,0,regular,normal,2,83,99,1,24,53.7,26.16
hh-010435,dist-8,411001,02-02-2026,04-02-2026,54,0,regular,alert,1,97,2,0,54,59.38,8.27
hh-010436,dist-16,431001,14-03-2026,17-03-2026,14,1,medical,normal,1,52,118,0,6,81.71,28.94
hh-010437,dist-6,400001,24-01-2026,29-01-2026,63,1,regular,normal,1,39,120,0,58,78.5,32.21
hh-010438,dist-20,440001,12-03-2026,15-03-2026,16,1,bpl,normal,2,13,58,0,12,73.22,20.64
hh-010439,dist-15,400001,21-03-2026,23-03-2026,7,0,regular,normal,1,155,57,2,0,22.17,19.93
hh-010440,dist-18,422001,09-02-2026,14-02-2026,47,1,bpl,normal,2,124,87,0,47,87.48,21.93
hh-010441,dist-17,400001,05-02-2026,08-02-2026,51,0,regular,normal,2,152,18,0,41,67.36,8.14
hh-010442,dist-8,400001,02-03-2026,03-03-2026,26,1,bpl,normal,1,10,82,1,23,85.44,26.55
hh-010443,dist-15,411001,23-02-2026,25-02-2026,33,0,bpl,normal,1,38,24,0,33,69.35,12.87
hh-010444,dist-10,422001,08-03-2026,11-03-2026,20,0,regular,normal,1,62,25,1,15,45.42,15.05
hh-010445,dist-10,411001,29-01-2026,01-02-2026,58,0,regular,normal,1,29,25,0,50,58.36,13.02
hh-010446,dist-7,400001,04-03-2026,04-03-2026,24,0,bpl,normal,1,20,118,0,20,67.87,32.12
hh-010447,dist-11,422001,11-01-2026,12-01-2026,76,1,regular,normal,1,137,9,1,66,78.28,6.24
hh-010448,dist-1,400001,04-03-2026,06-03-2026,24,1,bpl,alert,1,40,104,0,14,92.01,27.83
hh-010449,dist-5,440001,01-03-2026,01-03-2026,27,0,bpl,alert,1,80,7,0,24,72.04,6.41
hh-010450,dist-15,416001,27-01-2026,27-01-2026,60,1,bpl,alert,1,36,16,0,60,95.24,10.19
hh-010451,dist-5,411001,27-02-2026,03-03-2026,29,0,regular,normal,1,57,41,0,21,60.54,14.79
hh-010452,dist-4,416001,13-02-2026,16-02-2026,43,0,regular,normal,2,66,28,0,36,57.04,11.75
hh-010453,dist-9,411001,29-01-2026,03-02-2026,58,0,regular,normal,1,28,5,0,57,57.12,11.47
hh-010454,dist-17,416001,20-02-2026,24-02-2026,36,0,regular,alert,1,51,3,0,27,66.07,7.86
hh-010455,dist-3,411001,27-02-2026,03-03-2026,29,0,bpl,normal,1,16,93,0,24,72.12,23.07
hh-010456,dist-9,431001,01-02-2026,02-02-2026,55,1,bpl,normal,1,68,106,0,48,89.01,27.71
hh-010457,dist-4,400001,10-01-2026,12-01-2026,77,0,medical,alert,1,136,114,0,73,91.31,28.09
hh-010458,dist-19,422001,07-03-2026,10-03-2026,21,1,bpl,normal,1,95,18,0,17,77.88,6.66
hh-010459,dist-6,440001,30-01-2026,03-02-2026,57,0,regular,normal,1,176,47,0,55,53.73,16.86
hh-010460,dist-10,416001,03-03-2026,05-03-2026,25,0,medical,normal,1,46,16,0,15,78.11,9.03
hh-010461,dist-20,416001,18-03-2026,22-03-2026,10,1,bpl,alert,1,50,4,0,4,70.09,8.43
hh-010462,dist-1,440001,19-03-2026,24-03-2026,9,1,regular,normal,1,113,32,0,3,50.05,12.62
hh-010463,dist-15,440001,07-01-2026,09-01-2026,80,0,regular,normal,1,38,12,0,80,59.75,12.13
hh-010464,dist-2,422001,23-03-2026,24-03-2026,5,1,bpl,normal,1,14,92,0,0,58.11,29.15
hh-010465,dist-19,431001,15-01-2026,20-01-2026,72,1,medical,alert,1,115,76,1,65,97.76,16.11
hh-010466,dist-14,411001,16-03-2026,17-03-2026,12,0,bpl,normal,1,58,18,0,3,45.54,9.87
hh-010467,dist-9,440001,17-02-2026,22-02-2026,39,0,regular,normal,1,147,81,1,33,59.51,23.1
hh-010468,dist-16,440001,17-03-2026,20-03-2026,11,1,bpl,normal,1,71,6,0,9,64.24,6.12
hh-010469,dist-18,431001,26-01-2026,28-01-2026,61,0,medical,normal,1,12,118,0,53,80.52,30.75
hh-010470,dist-3,400001,07-02-2026,07-02-2026,49,1,regular,normal,1,19,30,0,46,74.25,13.78
hh-010471,dist-10,411001,21-03-2026,26-03-2026,7,0,regular,normal,1,151,39,0,0,26.57,15.26
hh-010472,dist-2,431001,10-01-2026,13-01-2026,77,1,regular,alert,1,110,10,0,74,89.8,4.61
hh-010473,dist-7,400001,22-02-2026,26-02-2026,34,0,regular,alert,1,8,76,0,29,64.92,26.64
hh-010474,dist-17,431001,19-03-2026,22-03-2026,9,0,regular,normal,1,180,48,0,3,28.37,19.04
hh-010475,dist-7,440001,14-03-2026,14-03-2026,14,1,bpl,emergency,1,142,44,0,12,81.45,11.68
hh-010476,dist-10,422001,01-02-2026,05-02-2026,55,0,regular,normal,1,120,46,0,51,63.54,12.48
hh-010477,dist-3,431001,21-01-2026,26-01-2026,66,0,medical,normal,1,105,67,1,65,77.81,16.65
hh-010478,dist-7,431001,14-02-2026,19-02-2026,42,0,regular,normal,1,81,30,0,32,51.85,12.87
hh-010479,dist-1,411001,26-01-2026,29-01-2026,61,0,regular,normal,1,81,76,0,59,49.49,21.55
hh-010480,dist-9,400001,17-03-2026,22-03-2026,11,1,bpl,normal,1,152,31,0,3,68.74,9.6
hh-010481,dist-19,431001,13-02-2026,15-02-2026,43,0,regular,normal,1,130,28,0,36,60.18,10.17
hh-010482,dist-4,416001,25-01-2026,25-01-2026,62,1,medical,normal,1,172,106,0,59,100,23.88
hh-010483,dist-20,431001,02-03-2026,04-03-2026,26,0,medical,normal,1,177,88,0,17,86.15,22.05
hh-010484,dist-19,411001,23-01-2026,26-01-2026,64,0,regular,normal,1,102,103,0,63,59.83,25.18
hh-010485,dist-20,431001,08-03-2026,10-03-2026,20,1,bpl,alert,1,39,97,0,17,84.19,27.38
hh-010486,dist-16,400001,23-02-2026,26-02-2026,33,0,regular,normal,1,64,82,0,24,51.13,23.72
hh-010487,dist-14,431001,15-03-2026,18-03-2026,13,1,bpl,normal,1,54,60,0,12,67.33,17.26
hh-010488,dist-12,431001,16-01-2026,21-01-2026,71,0,regular,alert,1,119,44,0,68,59.47,13.05
hh-010489,dist-10,422001,01-02-2026,01-02-2026,55,1,regular,alert,1,61,10,0,50,88.43,6.14
hh-010490,dist-4,422001,12-03-2026,16-03-2026,16,1,medical,normal,1,89,2,0,10,87.5,3.94
hh-010491,dist-18,440001,22-01-2026,22-01-2026,65,0,regular,alert,2,51,68,0,56,54.44,20.55
hh-010492,dist-18,431001,18-02-2026,23-02-2026,38,0,regular,normal,1,139,69,0,38,57.33,19.57
hh-010493,dist-2,411001,28-02-2026,02-03-2026,28,0,regular,normal,1,89,8,0,20,56.78,9.32
hh-010494,dist-18,431001,19-02-2026,22-02-2026,37,1,bpl,alert,1,125,66,0,37,90.43,16.04
hh-010495,dist-9,416001,25-02-2026,01-03-2026,31,0,regular,normal,1,168,29,0,31,56.75,11.1
hh-010496,dist-7,440001,04-03-2026,07-03-2026,24,1,regular,normal,1,153,25,0,16,71.5,10.5
hh-010497,dist-2,416001,01-02-2026,02-02-2026,55,1,regular,alert,1,172,96,2,50,82,25.21
hh-010498,dist-8,416001,23-01-2026,27-01-2026,64,1,medical,normal,1,135,83,1,54,97.12,21.41
hh-010499,dist-17,422001,10-03-2026,10-03-2026,18,0,regular,normal,1,86,73,0,18,42.19,21.99
hh-010500,dist-11,422001,02-03-2026,05-03-2026,26,1,regular,alert,1,121,101,0,22,74.9,23.92
hh-010501,dist-2,411001,23-03-2026,24-03-2026,5,0,regular,alert,1,8,90,0,0,24.1,30.57
hh-010502,dist-19,440001,21-02-2026,24-02-2026,35,0,regular,normal,2,148,64,0,33,58.68,20.76
hh-010503,dist-7,416001,25-01-2026,29-01-2026,62,1,regular,alert,1,109,90,2,61,81.13,18.29
hh-010504,dist-3,400001,22-02-2026,23-02-2026,34,0,regular,normal,1,169,118,0,28,56.14,26.51
hh-010505,dist-13,431001,05-03-2026,08-03-2026,23,1,bpl,alert,1,126,55,0,16,89.48,12.88
hh-010506,dist-7,440001,24-02-2026,01-03-2026,32,0,bpl,normal,2,41,31,0,27,67.92,12.39
hh-010507,dist-14,416001,06-02-2026,08-02-2026,50,0,regular,alert,1,59,26,0,43,65.76,9.88
hh-010508,dist-9,431001,12-03-2026,12-03-2026,16,0,regular,alert,1,110,47,1,9,42.34,16.47
hh-010509,dist-14,416001,02-03-2026,04-03-2026,26,1,regular,normal,1,97,115,0,20,81.06,28.55
hh-010510,dist-19,416001,29-01-2026,03-02-2026,58,1,bpl,alert,1,21,111,0,51,93.2,30.1
hh-010511,dist-5,422001,07-02-2026,08-02-2026,49,0,medical,normal,1,42,25,1,41,87.33,8.94
hh-010512,dist-17,422001,10-01-2026,11-01-2026,77,0,regular,normal,1,45,43,0,71,61.48,16.24
hh-010513,dist-13,411001,20-01-2026,25-01-2026,67,0,medical,alert,2,127,15,0,67,84.81,5.61
hh-010514,dist-20,411001,16-03-2026,20-03-2026,12,1,bpl,normal,1,13,81,0,3,75.16,23.35
hh-010515,dist-11,400001,08-01-2026,11-01-2026,79,1,regular,alert,1,133,50,2,79,87.07,12.46
hh-010516,dist-1,416001,26-01-2026,26-01-2026,61,0,bpl,normal,1,122,65,0,53,56.32,20.72
hh-010517,dist-5,440001,17-02-2026,19-02-2026,39,1,regular,emergency,1,12,93,0,30,85.11,26.27
hh-010518,dist-1,411001,06-03-2026,10-03-2026,22,0,regular,normal,1,16,64,1,19,55.26,23.09
hh-010519,dist-19,422001,14-01-2026,14-01-2026,73,0,medical,normal,1,176,41,0,68,79.45,12.51
hh-010520,dist-16,411001,08-03-2026,11-03-2026,20,0,regular,normal,1,8,45,0,15,45.37,18.76
hh-010521,dist-3,411001,18-02-2026,18-02-2026,38,1,bpl,normal,1,178,4,0,31,93.02,1.93
hh-010522,dist-4,416001,27-03-2026,27-03-2026,1,1,bpl,normal,1,83,58,0,0,48.9,15.96
hh-010523,dist-14,431001,18-01-2026,23-01-2026,69,0,medical,normal,1,167,112,0,64,84.4,23.93
hh-010524,dist-4,431001,19-03-2026,20-03-2026,9,1,bpl,normal,1,36,25,0,6,68.38,13.61
hh-010525,dist-10,422001,19-02-2026,19-02-2026,37,0,regular,alert,1,39,76,1,36,67.2,22.48
hh-010526,dist-14,440001,20-02-2026,20-02-2026,36,1,bpl,normal,1,168,40,1,33,85.93,7.85
hh-010527,dist-1,416001,13-03-2026,18-03-2026,15,1,bpl,alert,1,171,92,0,7,77.08,23.01
hh-010528,dist-3,440001,23-01-2026,23-01-2026,64,0,regular,alert,1,149,56,0,62,70.59,15.31
hh-010529,dist-1,431001,24-02-2026,28-02-2026,32,1,medical,normal,1,142,23,0,30,95.68,7.78
hh-010530,dist-19,431001,15-01-2026,20-01-2026,72,1,bpl,normal,1,109,36,0,63,88.78,12.01
hh-010531,dist-6,411001,01-02-2026,05-02-2026,55,0,regular,alert,1,28,80,0,51,54.38,24.32
hh-010532,dist-2,400001,05-03-2026,10-03-2026,23,1,bpl,normal,1,11,105,0,21,85.79,28.57
hh-010533,dist-7,400001,17-02-2026,18-02-2026,39,1,bpl,normal,1,28,10,0,37,83.86,8.94
hh-010534,dist-10,416001,02-03-2026,03-03-2026,26,1,regular,alert,2,156,26,0,26,91.91,9.11
hh-010535,dist-14,400001,24-01-2026,29-01-2026,63,0,regular,normal,1,71,32,1,61,58.76,13.66
hh-010536,dist-3,440001,20-03-2026,23-03-2026,8,1,regular,normal,1,113,8,0,4,53.7,5.64
hh-010537,dist-19,400001,04-03-2026,04-03-2026,24,0,regular,alert,1,80,2,0,20,64.51,6.19
hh-010538,dist-1,400001,01-02-2026,06-02-2026,55,0,regular,normal,1,25,8,0,46,56.32,11.05
hh-010539,dist-15,431001,07-03-2026,09-03-2026,21,0,regular,emergency,2,69,87,0,14,61.04,24.03
hh-010540,dist-18,411001,21-02-2026,21-02-2026,35,0,medical,normal,1,53,114,0,35,84.9,30.67
hh-010541,dist-17,411001,07-02-2026,09-02-2026,49,0,regular,alert,1,63,100,0,41,66.44,26.92
hh-010542,dist-7,400001,22-01-2026,23-01-2026,65,0,regular,normal,1,31,111,2,58,54.67,27.81
hh-010543,dist-15,422001,18-02-2026,19-02-2026,38,1,bpl,normal,1,97,68,0,30,89.93,18.31
hh-010544,dist-6,422001,06-02-2026,11-02-2026,50,1,medical,normal,1,83,12,1,48,99.98,6.75
hh-010545,dist-11,431001,21-02-2026,24-02-2026,35,1,bpl,normal,1,67,23,0,33,93.63,9.7
hh-010546,dist-14,422001,16-02-2026,16-02-2026,40,1,bpl,normal,1,82,15,0,37,84.99,4.31
hh-010547,dist-15,440001,15-03-2026,19-03-2026,13,0,regular,normal,1,63,68,0,8,41.9,21.33
hh-010548,dist-20,416001,06-02-2026,07-02-2026,50,0,bpl,normal,1,107,111,0,47,72.82,27.26
hh-010549,dist-4,411001,12-01-2026,16-01-2026,75,1,bpl,normal,1,73,105,0,69,87.79,23.61
hh-010550,dist-12,400001,03-03-2026,05-03-2026,25,0,regular,normal,1,144,11,0,18,47.23,4.49
hh-010551,dist-18,431001,26-02-2026,27-02-2026,30,1,bpl,emergency,1,102,110,2,20,98.6,22.49
hh-010552,dist-18,400001,31-01-2026,02-02-2026,56,0,regular,normal,1,124,63,1,52,56.92,20.21
hh-010553,dist-19,440001,02-02-2026,07-02-2026,54,1,bpl,alert,1,176,60,2,46,100,14.94
hh-010554,dist-4,400001,07-03-2026,10-03-2026,21,1,bpl,normal,1,125,5,0,13,80.51,5.93
hh-010555,dist-14,416001,21-01-2026,22-01-2026,66,1,bpl,normal,1,43,90,0,61,87.23,22.34
hh-010556,dist-17,431001,14-02-2026,17-02-2026,42,0,regular,normal,1,165,98,0,40,63.49,24.47
hh-010557,dist-15,440001,02-02-2026,07-02-2026,54,0,regular,alert,1,57,48,0,51,62.08,15.9
hh-010558,dist-9,431001,19-01-2026,19-01-2026,68,0,regular,alert,1,137,11,0,65,65.53,6.95
hh-010559,dist-8,411001,21-02-2026,21-02-2026,35,0,regular,alert,1,120,83,0,25,63.16,22.45
hh-010560,dist-16,411001,06-02-2026,11-02-2026,50,1,medical,normal,1,39,66,0,42,99.93,19.5
hh-010561,dist-20,422001,10-03-2026,13-03-2026,18,1,regular,normal,1,171,18,0,14,70.23,7.79
hh-010562,dist-17,440001,07-02-2026,11-02-2026,49,0,regular,normal,2,120,32,0,43,58.29,12.13
hh-010563,dist-13,416001,14-02-2026,19-02-2026,42,0,regular,normal,1,52,78,0,40,51.47,23.57
hh-010564,dist-11,400001,06-02-2026,10-02-2026,50,1,bpl,alert,2,107,116,1,45,89.9,26.64
hh-010565,dist-17,411001,08-03-2026,09-03-2026,20,1,regular,normal,1,68,67,0,15,64.69,20.51
hh-010566,dist-10,416001,16-03-2026,21-03-2026,12,1,bpl,normal,1,115,113,0,2,69.33,28.84
hh-010567,dist-16,422001,22-03-2026,23-03-2026,6,1,regular,normal,1,120,12,0,0,43.73,8.8
hh-010568,dist-1,400001,30-01-2026,04-02-2026,57,1,bpl,normal,1,106,43,0,49,86.41,10.63
hh-010569,dist-8,400001,02-02-2026,07-02-2026,54,1,bpl,emergency,1,152,97,1,47,100,21.97
hh-010570,dist-14,400001,17-02-2026,22-02-2026,39,1,bpl,normal,1,139,97,0,36,89.68,22.47
hh-010571,dist-18,416001,17-02-2026,18-02-2026,39,1,bpl,normal,1,151,84,0,33,83.6,20.47
hh-010572,dist-1,416001,05-02-2026,05-02-2026,51,0,regular,alert,1,124,36,1,46,65.42,14.07
hh-010573,dist-1,440001,16-02-2026,18-02-2026,40,0,bpl,normal,1,32,34,0,34,71.62,14.04
hh-010574,dist-6,416001,16-03-2026,17-03-2026,12,1,regular,normal,2,109,34,0,7,62.97,12.51
hh-010575,dist-6,422001,03-03-2026,04-03-2026,25,1,medical,alert,1,10,99,0,25,93.83,26.61
hh-010576,dist-6,416001,07-02-2026,10-02-2026,49,1,bpl,alert,1,101,39,1,45,93.28,9.24
hh-010577,dist-9,431001,27-01-2026,30-01-2026,60,1,regular,emergency,1,45,5,0,53,84.25,7.2
hh-010578,dist-16,422001,17-02-2026,19-02-2026,39,1,bpl,normal,1,153,90,0,33,100,20.62
hh-010579,dist-10,440001,06-02-2026,10-02-2026,50,1,medical,normal,1,119,106,0,45,98.36,24.09
hh-010580,dist-19,431001,03-02-2026,05-02-2026,53,0,medical,normal,1,75,21,0,45,82.07,8.66
hh-010581,dist-15,400001,17-01-2026,17-01-2026,70,0,regular,normal,1,92,30,0,69,53.55,10.82
hh-010582,dist-13,431001,24-01-2026,27-01-2026,63,0,medical,normal,1,172,23,0,58,81.07,9.74
hh-010583,dist-6,422001,27-02-2026,04-03-2026,29,0,regular,normal,1,10,1,0,20,57.94,9.28
hh-010584,dist-7,411001,16-02-2026,18-02-2026,40,1,bpl,normal,2,156,46,0,38,86.32,10.39
hh-010585,dist-2,431001,02-02-2026,04-02-2026,54,0,regular,normal,1,112,53,0,51,57.81,17.14
hh-010586,dist-17,400001,06-02-2026,11-02-2026,50,0,regular,normal,1,12,101,0,45,56.38,30.25
hh-010587,dist-20,411001,25-02-2026,27-02-2026,31,1,bpl,normal,2,35,106,1,21,87.04,29.07
hh-010588,dist-20,431001,03-03-2026,05-03-2026,25,0,regular,alert,1,26,69,0,21,63.43,23.7
hh-010589,dist-1,416001,07-02-2026,09-02-2026,49,0,regular,normal,1,52,85,0,39,59.8,26
hh-010590,dist-4,431001,09-02-2026,12-02-2026,47,1,regular,emergency,1,105,120,0,47,93.4,28.55
hh-010591,dist-7,422001,09-02-2026,10-02-2026,47,0,regular,normal,2,119,64,0,45,65.93,19.2
hh-010592,dist-13,411001,20-01-2026,22-01-2026,67,1,regular,normal,1,153,46,0,67,81.55,11.91
hh-010593,dist-15,422001,20-02-2026,25-02-2026,36,1,bpl,normal,1,39,4,0,34,86.76,7.42
hh-010594,dist-6,431001,03-02-2026,06-02-2026,53,0,bpl,normal,1,58,48,0,51,70.45,14.55
hh-010595,dist-8,431001,19-03-2026,21-03-2026,9,1,regular,alert,1,176,117,0,8,60.45,27.76
hh-010596,dist-8,400001,25-01-2026,29-01-2026,62,0,regular,normal,1,172,115,0,53,53.67,26.68
hh-010597,dist-6,440001,23-02-2026,26-02-2026,33,0,regular,normal,1,122,77,0,26,55.56,20.42
hh-010598,dist-16,411001,21-02-2026,25-02-2026,35,0,bpl,normal,1,11,98,1,29,63.96,30.1
hh-010599,dist-19,431001,27-02-2026,27-02-2026,29,1,bpl,normal,1,174,110,0,29,90.75,24
hh-010600,dist-17,440001,15-02-2026,20-02-2026,41,0,regular,normal,1,136,108,0,35,54.33,29.58
hh-010601,dist-8,416001,28-02-2026,04-03-2026,28,0,regular,normal,1,59,21,0,20,52.72,10.02
hh-010602,dist-7,416001,03-03-2026,03-03-2026,25,1,regular,normal,1,109,64,0,19,71.75,17.79
hh-010603,dist-1,431001,01-03-2026,06-03-2026,27,0,regular,normal,1,84,85,0,22,51.69,24.78
hh-010604,dist-16,416001,01-03-2026,06-03-2026,27,0,medical,normal,1,123,24,0,24,81.48,5.96
hh-010605,dist-4,416001,17-03-2026,21-03-2026,11,1,bpl,normal,1,115,96,1,10,65.77,24.05
hh-010606,dist-13,422001,04-02-2026,07-02-2026,52,0,medical,normal,1,101,42,0,50,78.39,11.97
hh-010607,dist-15,411001,11-03-2026,14-03-2026,17,1,regular,normal,1,128,82,0,15,61.73,19.45
hh-010608,dist-12,411001,16-02-2026,19-02-2026,40,0,regular,normal,1,13,120,1,32,58.72,34.19
hh-010609,dist-16,440001,18-02-2026,23-02-2026,38,1,medical,alert,1,168,12,0,35,100,3.79
hh-010610,dist-13,440001,19-02-2026,23-02-2026,37,0,regular,normal,1,11,41,0,33,54.28,19.64
hh-010611,dist-4,411001,12-03-2026,17-03-2026,16,1,regular,normal,1,160,61,1,16,62.78,21.16
